,Gaimersheim,Ingolstadt,Munich
73921,,1.35,0.6
73922,,1.35,0.45
73923,,1.35,0.45
73924,,1.35,0.45
73925,,1.35,0.45
73926,,1.35,0.45
73927,,1.35,0.45
73928,,1.35,0.45
73929,,1.35,0.45
73930,,1.35,0.45
73931,,1.35,0.45
73932,,1.35,0.45
73933,,1.35,0.45
73934,,1.35,0.45
73935,,1.35,0.45
73936,,1.35,0.45
73937,,1.35,0.45
73938,,1.35,0.45
73939,,1.35,0.3
73940,,1.35,0.3
73941,,1.35,0.3
73942,,1.35,0.15
73943,,1.35,0.15
73944,,1.35,0.0
73945,,1.35,0.0
73946,,1.35,0.0
73947,,1.35,0.15
73948,,1.35,0.3
73949,,1.35,0.3
73950,,1.35,0.3
73951,,1.35,0.45
73952,,1.35,0.45
73953,,1.35,0.6
73954,,1.35,0.6
73955,,1.35,0.6
73956,,1.35,0.6
73957,,1.35,0.75
73958,,1.35,0.75
73959,,1.35,0.75
73960,,1.35,0.75
73961,,1.35,0.75
73962,,1.35,0.75
73963,,1.35,0.75
73964,,1.35,0.75
73965,,1.35,0.75
73966,,1.35,0.75
73967,,1.35,0.75
73968,,1.35,0.75
73969,,1.35,0.75
73970,,1.35,0.75
73971,,1.35,0.75
73972,,1.35,0.75
73973,,1.35,0.75
73974,,1.35,0.75
73975,,1.35,0.75
73976,,1.35,0.75
73977,,1.35,0.75
73978,,1.35,0.75
73979,,1.35,0.75
73980,,1.35,0.75
73981,,1.35,0.75
73982,,1.35,0.9
73983,,1.35,0.9
73984,,1.35,0.9
73985,,1.35,0.9
73986,,1.35,1.05
73987,,1.35,1.05
73988,,1.35,1.05
73989,,1.35,1.05
73990,,1.35,1.2
73991,,1.35,1.2
73992,,1.35,1.35
73993,,1.35,1.35
73994,,1.35,1.5
73995,,1.35,1.5
73996,,1.35,1.65
73997,,1.35,1.65
73998,,1.35,1.65
73999,,1.35,1.8
74000,,1.35,1.8
74001,,1.35,1.95
74002,,1.35,1.95
74003,,1.35,1.95
74004,,1.35,2.1
74005,,1.35,2.1
74006,,1.35,2.1
74007,,1.35,2.25
74008,,1.35,2.4
74009,,1.35,2.4
74010,,1.35,2.4
74011,,1.35,2.4
74012,,1.35,2.4
74013,,1.35,2.55
74014,,1.35,2.55
74015,,1.35,2.55
74016,,1.35,2.55
74017,,1.35,2.55
74018,,1.35,2.55
74019,,1.35,2.55
74020,,1.35,2.55
74021,,1.35,2.55
74022,,1.35,2.55
74023,,1.35,2.55
74024,,1.35,2.55
74025,,1.35,2.55
74026,,1.35,2.55
74027,,1.35,2.55
74028,,1.35,2.55
74029,,1.35,2.55
74030,,1.35,2.55
74031,,1.35,2.55
74032,,1.35,2.55
74033,,1.35,2.55
74034,,1.35,2.55
74035,,1.35,2.55
74036,,1.35,2.55
74037,,1.35,2.55
74038,,1.35,2.55
74039,,1.35,2.55
74040,,1.35,2.55
74041,,1.35,2.55
74042,,1.35,2.55
74043,,1.35,2.7
74044,,1.35,2.7
74045,,1.35,2.7
74046,,1.35,2.7
74047,,1.35,2.7
74048,,1.35,2.7
74049,,1.35,2.7
74050,,1.35,2.7
74051,,1.2,2.7
74052,,1.2,2.7
74053,,1.2,2.7
74054,,1.2,2.7
74055,,1.2,2.7
74056,,1.2,2.7
74057,,1.2,2.7
74058,,1.2,2.7
74059,,1.2,2.7
74060,,1.2,2.85
74061,,1.2,2.85
74062,,1.2,2.85
74063,,1.05,2.85
74064,,1.05,2.85
74065,,1.05,2.85
74066,,1.05,2.85
74067,,1.2,2.85
74068,,1.35,2.85
74069,,1.5,2.85
74070,,1.5,2.85
74071,,1.5,2.85
74072,,1.5,3.0
74073,,1.35,3.0
74074,,1.35,3.0
74075,,1.35,3.0
74076,,1.35,3.0
74077,,1.2,3.0
74078,,1.2,3.0
74079,,1.05,3.0
74080,,1.05,3.0
74081,,1.05,3.0
74082,,0.9,3.0
74083,,0.75,3.0
74084,,0.6,3.0
74085,,0.45,3.0
74086,,0.3,3.0
74087,,0.15,3.0
74088,,0.0,2.85
74089,,0.15,2.85
74090,,0.3,2.85
74091,,0.45,2.85
74092,,0.6,2.7
74093,,0.75,2.55
74094,,0.9,2.4
74095,,1.05,2.4
74096,,1.2,2.1
74097,,1.2,1.95
74098,,1.35,1.8
74099,,1.35,1.65
74100,,1.5,1.35
74101,,1.5,1.2
74102,,1.65,0.9
74103,,1.65,0.6
74104,,1.65,0.3
74105,,1.65,0.15
74106,,1.65,0.0
74107,,1.65,0.0
74108,,1.8,0.15
74109,,1.8,0.3
74110,,1.8,0.45
74111,,1.8,0.6
74112,,1.8,0.6
74113,,1.8,0.6
74114,,1.8,0.6
74115,,1.8,0.6
74116,,1.8,0.6
74117,,1.8,0.6
74118,,1.8,0.6
74119,,1.8,0.6
74120,,1.8,0.6
74121,,1.8,0.6
74122,,1.8,0.6
74123,,1.8,0.6
74124,,1.8,0.6
74125,,1.8,0.6
74126,,1.8,0.6
74127,,1.8,0.6
74128,,1.8,0.45
74129,,1.8,0.45
74130,,1.8,0.45
74131,,1.8,0.45
74132,,1.8,0.45
74133,,1.8,0.45
74134,,1.8,0.45
74135,,1.8,0.45
74136,,1.8,0.45
74137,,1.8,0.45
74138,,1.8,0.45
74139,,1.8,0.45
74140,,1.8,0.45
74141,,1.8,0.45
74142,,1.8,0.45
74143,,1.8,0.45
74144,,1.8,0.45
74145,,1.8,0.45
74146,,1.8,0.45
74147,,1.8,0.45
74148,,1.8,0.45
74149,,1.8,0.45
74150,,1.8,0.45
74151,,1.8,0.45
74152,,1.8,0.45
74153,,1.8,0.45
74154,,1.8,0.45
74155,,1.8,0.45
74156,,1.8,0.45
74157,,1.8,0.45
74158,,1.8,0.45
74159,,1.8,0.45
74160,,1.8,0.45
74161,,1.8,0.45
74162,,1.8,0.45
74163,,1.8,0.45
74164,,1.8,0.45
74165,,1.8,0.45
74166,,1.8,0.45
74167,,1.8,0.45
74168,,1.8,0.45
74169,,1.8,0.45
74170,,1.8,0.45
74171,,1.8,0.45
74172,,1.8,0.45
74173,,1.8,0.45
74174,,1.8,0.45
74175,,1.8,0.45
74176,,1.8,0.3
74177,,1.8,0.3
74178,,1.8,0.3
74179,,1.8,0.3
74180,,1.8,0.3
74181,,1.8,0.3
74182,,1.8,0.15
74183,,1.8,0.15
74184,,1.8,0.15
74185,,1.8,0.0
74186,,1.8,0.0
74187,,1.8,0.0
74188,,1.8,0.0
74189,,1.8,0.15
74190,,1.8,0.3
74191,,1.8,0.3
74192,,1.8,0.45
74193,,1.8,0.45
74194,,1.8,0.6
74195,,1.8,0.6
74196,,1.8,0.75
74197,,1.8,0.9
74198,,1.8,1.05
74199,,1.8,1.05
74200,,1.8,1.35
74201,,1.8,1.35
74202,,1.8,1.5
74203,,1.8,1.65
74204,,1.8,1.8
74205,,1.8,1.8
74206,,1.8,1.95
74207,,1.8,2.1
74208,,1.8,2.4
74209,,1.8,2.55
74210,,1.8,2.7
74211,,1.8,2.85
74212,,1.8,3.3
74213,,1.8,3.6
74214,,1.8,3.9
74215,,1.8,4.2
74216,,1.8,4.5
74217,,1.8,4.8
74218,,1.8,5.1
74219,,1.8,5.4
74220,,1.8,5.85
74221,,1.8,6.3
74222,,1.8,6.6
74223,,1.8,7.05
74224,,1.8,7.65
74225,,1.8,8.1
74226,,1.8,8.55
74227,,1.8,9.0
74228,,1.8,9.3
74229,,1.8,9.75
74230,,1.8,10.2
74231,,1.8,10.5
74232,,1.8,10.8
74233,,1.8,11.25
74234,,1.8,11.55
74235,,1.8,11.85
74236,,1.8,12.3
74237,,1.8,12.6
74238,,1.8,12.75
74239,,1.8,13.05
74240,,1.8,13.05
74241,,1.8,13.2
74242,,1.8,13.35
74243,,1.8,13.35
74244,,1.8,13.5
74245,,1.8,13.5
74246,,1.8,13.5
74247,,1.8,13.35
74248,,1.8,13.35
74249,,1.8,13.35
74250,,1.8,13.35
74251,,1.8,13.35
74252,,1.8,13.2
74253,,1.8,13.2
74254,,1.8,13.2
74255,,1.8,13.2
74256,,1.8,13.2
74257,,1.8,13.05
74258,,1.8,13.05
74259,,1.8,13.05
74260,,1.8,13.05
74261,,1.8,13.05
74262,,1.8,13.05
74263,,1.8,13.05
74264,,1.8,13.05
74265,,1.8,13.05
74266,,1.8,13.05
74267,,1.8,12.9
74268,,1.8,12.9
74269,,1.8,12.9
74270,,1.8,12.9
74271,,1.8,12.9
74272,,1.8,12.9
74273,,1.8,12.9
74274,,1.8,12.9
74275,,1.8,12.9
74276,,1.8,12.9
74277,,1.8,12.9
74278,,1.8,12.9
74279,,1.8,12.9
74280,,1.8,12.9
74281,,1.8,12.9
74282,,1.8,12.9
74283,,1.8,12.9
74284,,1.8,12.9
74285,,1.8,12.9
74286,,1.8,12.9
74287,,1.8,12.9
74288,,1.8,12.9
74289,,1.8,12.9
74290,,1.8,12.9
74291,,1.8,12.9
74292,,1.8,13.05
74293,,1.8,13.05
74294,,1.8,13.05
74295,,1.8,13.05
74296,,1.8,13.05
74297,,1.8,13.05
74298,,1.8,13.05
74299,,1.8,13.05
74300,,1.8,13.05
74301,,1.8,13.05
74302,,1.8,13.05
74303,,1.8,13.05
74304,,1.8,13.05
74305,,1.8,13.05
74306,,1.8,13.05
74307,,1.8,13.05
74308,,1.8,13.05
74309,,1.8,13.05
74310,,1.8,13.05
74311,,1.8,13.05
74312,,1.95,13.05
74313,,1.95,13.05
74314,,1.95,13.05
74315,,1.95,13.05
74316,,1.95,13.05
74317,,1.95,13.05
74318,,1.95,13.05
74319,,1.95,13.05
74320,,1.95,13.05
74321,,1.95,13.05
74322,,1.95,13.05
74323,,1.95,12.9
74324,,1.95,12.9
74325,,1.95,12.9
74326,,1.95,13.05
74327,,1.95,13.05
74328,,1.95,13.05
74329,,1.95,13.05
74330,,1.95,13.05
74331,,1.95,13.05
74332,,1.95,13.05
74333,,1.95,13.05
74334,,1.95,13.05
74335,,1.95,13.05
74336,,1.95,13.05
74337,,1.95,13.2
74338,,1.95,13.2
74339,,1.95,13.2
74340,,1.95,13.2
74341,,1.95,13.2
74342,,1.95,13.2
74343,,1.95,13.2
74344,,1.95,13.2
74345,,1.95,13.2
74346,,1.95,13.2
74347,,1.95,13.2
74348,,1.95,13.2
74349,,1.95,13.2
74350,,1.95,13.2
74351,,1.95,13.2
74352,,1.95,13.2
74353,,1.95,13.2
74354,,1.95,13.2
74355,,1.95,13.2
74356,,1.95,13.2
74357,,1.95,13.35
74358,,1.95,13.35
74359,,1.95,13.35
74360,,1.95,13.35
74361,,1.95,13.35
74362,,1.95,13.35
74363,,1.95,13.35
74364,,1.95,13.35
74365,,1.95,13.35
74366,,1.95,13.5
74367,,1.95,13.5
74368,,1.95,13.65
74369,,1.95,13.8
74370,,1.95,13.95
74371,,1.95,14.1
74372,,1.95,14.4
74373,,1.95,14.7
74374,,1.95,15.0
74375,,1.95,15.45
74376,,1.95,15.9
74377,,1.95,16.5
74378,,1.95,16.95
74379,,1.95,17.55
74380,,1.95,18.45
74381,,1.95,18.9
74382,,1.95,19.5
74383,,1.95,20.1
74384,,1.95,20.7
74385,,2.1,21.3
74386,,2.1,21.9
74387,,2.1,22.5
74388,,2.1,23.1
74389,,2.1,23.55
74390,,2.1,24.0
74391,,2.1,24.45
74392,,2.1,25.05
74393,,2.1,25.35
74394,,2.1,25.5
74395,,2.1,25.65
74396,,2.1,25.8
74397,,2.1,25.8
74398,,2.1,25.8
74399,,2.1,25.8
74400,,2.1,25.8
74401,,2.1,25.65
74402,,2.1,25.65
74403,,2.1,25.5
74404,,2.1,25.2
74405,,2.1,25.05
74406,,2.1,24.9
74407,,2.1,24.6
74408,,2.1,24.3
74409,,2.1,24.0
74410,,2.1,23.85
74411,,2.1,23.55
74412,,2.1,23.25
74413,,2.1,23.1
74414,,2.1,22.8
74415,,2.1,22.5
74416,,2.1,21.9
74417,,2.1,21.45
74418,,2.1,21.0
74419,,2.1,20.55
74420,,2.1,20.1
74421,,2.1,19.65
74422,,2.1,19.2
74423,,2.1,18.75
74424,,2.1,18.3
74425,,2.1,17.7
74426,,2.1,17.1
74427,,2.1,16.65
74428,,2.1,15.75
74429,,2.1,15.15
74430,,2.1,14.55
74431,,2.1,13.95
74432,,2.1,13.35
74433,,2.1,12.75
74434,,2.1,12.15
74435,,2.1,11.55
74436,,2.1,10.95
74437,,2.1,10.35
74438,,2.1,9.6
74439,,2.1,9.0
74440,,2.1,7.95
74441,,2.1,7.35
74442,,2.1,6.75
74443,,2.1,6.0
74444,,2.1,5.4
74445,,2.1,4.65
74446,,2.1,3.9
74447,,2.1,3.3
74448,,2.1,2.55
74449,,2.1,1.95
74450,,2.1,1.35
74451,,2.1,0.75
74452,,2.1,0.0
74453,,2.1,0.45
74454,,2.1,1.05
74455,,2.1,1.5
74456,,2.1,2.1
74457,,2.1,2.55
74458,,2.1,3.15
74459,,2.1,3.75
74460,,2.1,4.35
74461,,2.1,4.8
74462,,2.1,5.4
74463,,2.1,6.15
74464,,2.1,6.75
74465,,2.1,7.8
74466,,2.1,8.55
74467,,1.95,9.3
74468,,1.95,9.9
74469,,1.95,10.65
74470,,1.95,11.55
74471,,1.95,12.3
74472,,1.95,12.9
74473,,1.95,13.65
74474,,1.95,14.4
74475,,1.95,15.3
74476,,1.95,16.05
74477,,1.95,17.25
74478,,1.95,18.15
74479,,1.95,19.05
74480,,1.95,19.95
74481,,1.95,20.85
74482,,1.95,21.75
74483,,1.95,22.8
74484,,1.95,23.7
74485,,1.95,24.75
74486,,1.95,25.8
74487,,1.95,26.85
74488,,1.95,28.65
74489,,1.95,29.85
74490,,1.95,31.05
74491,,1.95,32.25
74492,,1.95,33.6
74493,,1.95,34.95
74494,,1.95,36.3
74495,,1.95,37.8
74496,,1.95,39.15
74497,,1.95,40.8
74498,,1.95,42.3
74499,,1.95,43.8
74500,,1.95,46.2
74501,,1.95,47.85
74502,,1.95,49.35
74503,,1.95,51.15
74504,,1.95,52.95
74505,,1.95,54.75
74506,,1.95,56.55
74507,,1.95,58.35
74508,,1.95,60.3
74509,,1.95,62.4
74510,,1.95,64.35
74511,,1.95,66.45
74512,,1.95,69.6
74513,,1.95,71.7
74514,,1.95,73.8
74515,,1.95,75.9
74516,,1.95,78.15
74517,,1.95,80.25
74518,,1.95,82.35
74519,,1.95,84.45
74520,,1.95,
74521,,1.95,
74522,,1.95,
74523,,1.95,
74524,,1.95,
74525,,1.95,
74526,,1.95,
74527,,1.95,
74528,,1.95,
74529,,1.95,
74530,,1.95,
74531,,1.95,
74532,,1.95,
74533,,1.95,
74534,,1.95,
74535,,1.95,
74536,,1.95,
74537,,1.95,
74538,,1.95,
74539,,1.95,
74540,,1.95,
74541,,1.95,
74542,,1.95,
74543,,1.95,
74544,,1.95,
74545,,1.95,
74546,,1.95,
74547,,1.95,
74548,,1.95,
74549,,1.95,
74550,,1.95,
74551,,1.95,
74552,,1.95,
74553,,1.95,
74554,,1.95,
74555,,1.95,
74556,,1.95,
74557,,1.95,
74558,,1.95,
74559,,1.95,
74560,,1.95,
74561,,1.95,
74562,,1.95,
74563,,1.95,
74564,,1.95,
74565,,1.95,
74566,,1.95,
74567,,1.95,
74568,,1.95,
74569,,1.95,
74570,,1.95,
74571,,2.1,
74572,,2.1,
74573,,2.1,
74574,,2.1,
74575,,2.1,
74576,,2.1,
74577,,2.1,
74578,,2.1,
74579,,2.1,
74580,,2.1,
74581,,2.1,
74582,,2.1,
74583,,2.1,
74584,,2.1,
74585,,2.1,
74586,,2.1,
74587,,2.1,
74588,,2.1,
74589,,2.1,
74590,,2.1,
74591,,2.1,
74592,,2.1,
74593,,2.1,
74594,,2.1,
74595,,2.1,
74596,,2.1,
74597,,2.1,
74598,,2.1,
74599,,2.1,
74600,,2.1,
74601,,2.1,
74602,,2.1,
74603,,2.1,
74604,,2.1,
74605,,2.1,
74606,,2.1,
74607,,2.1,
74608,,2.1,
74609,,2.1,
74610,,2.1,
74611,,2.1,
74612,,2.1,
74613,,2.1,
74614,,2.1,
74615,,2.1,
74616,,2.1,
74617,,2.1,
74618,,2.1,
74619,,2.1,
74620,,2.1,
74621,,2.1,
74622,,2.1,
74623,,2.1,
74624,,2.1,
74625,,2.1,
74626,,2.1,
74627,,2.1,
74628,,2.1,
74629,,2.1,
74630,,2.1,
74631,,2.1,
74632,,2.1,
74633,,2.1,
74634,,2.1,
74635,,2.1,
74636,,2.1,
74637,,2.1,
74638,,2.1,
74639,,2.1,
74640,,2.1,
74641,,2.1,
74642,,2.1,
74643,,2.1,
74644,,2.1,
74645,,2.1,
74646,,2.1,
74647,,2.1,
74648,,2.1,
74649,,2.1,
74650,,2.1,
74651,,2.1,
74652,,2.1,
74653,,2.1,
74654,,2.1,
74655,,2.1,
74656,,2.1,
74657,,2.1,
74658,,2.1,
74659,,2.1,
74660,,2.1,
74661,,2.1,
74662,,2.1,
74663,,2.1,
74664,,2.1,
74665,,2.1,
74666,,2.1,
74667,,2.1,
74668,,2.1,
74669,,2.1,
74670,,2.1,
74671,,2.1,
74672,,2.1,
74673,,2.1,
74674,,2.1,
74675,,2.1,
74676,,2.1,
74677,,2.1,
74678,,2.1,
74679,,2.1,
74680,,2.1,
74681,,2.1,
74682,,2.1,
74683,,2.1,
74684,,2.1,
74685,,2.1,
74686,,2.1,
74687,,2.1,
74688,,2.1,
74689,,2.1,
74690,,2.1,
74691,,2.1,
74692,,2.1,
74693,,2.1,
74694,,2.1,
74695,,2.1,
74696,,2.1,
74697,,2.1,
74698,,2.1,
74699,,2.1,
74700,,2.1,
74701,,2.1,
74702,,2.1,
74703,,2.1,
74704,,2.1,
74705,,2.1,
74706,,2.1,
74707,,2.1,
74708,,2.1,
74709,,2.1,
74710,,2.1,
74711,,2.1,
74712,,2.1,
74713,,2.1,
74714,,2.1,
74715,,2.1,
74716,,2.1,
74717,,2.1,
74718,,2.1,
74719,,2.1,
74720,,2.1,
74721,,2.1,
74722,,2.1,
74723,,2.1,
74724,,2.1,
74725,,2.1,
74726,,2.1,
74727,,2.1,
74728,,2.1,
74729,,2.1,
74730,,2.1,
74731,,2.1,
74732,,2.1,
74733,,2.1,
74734,,2.1,
74735,,2.1,
74736,,2.1,
74737,,2.1,
74738,,2.1,
74739,,2.1,
74740,,2.1,
74741,,2.1,
74742,,2.1,
74743,,2.1,
74744,,2.1,
74745,,2.1,
74746,,2.1,
74747,,2.1,
74748,,2.1,
74749,,2.1,
74750,,2.1,
74751,,2.1,
74752,,2.1,
74753,,2.1,
74754,,2.1,
74755,,2.1,
74756,,2.1,
74757,,2.1,
74758,,2.1,
74759,,2.1,
74760,,2.1,
74761,,2.1,
74762,,2.1,
74763,,2.1,
74764,,2.1,
74765,,2.1,
74766,,2.1,
74767,,2.1,
74768,,2.1,
74769,,2.1,
74770,,2.1,
74771,,2.1,
74772,,2.1,
74773,,2.1,
74774,,2.1,
74775,,2.1,
74776,,2.1,
74777,,2.1,
74778,,2.1,
74779,,2.1,
74780,,2.1,
74781,,2.1,
74782,,2.1,
74783,,2.1,
74784,,2.1,
74785,,2.1,
74786,,2.1,
74787,,2.1,
74788,,2.1,
74789,,2.1,
74790,,2.1,
74791,,2.1,
74792,,2.1,
74793,,2.1,
74794,,2.1,
74795,,2.1,
74796,,2.1,
74797,,2.1,
74798,,2.1,
74799,,2.1,
74800,,2.1,
74801,,2.1,
74802,,2.1,
74803,,2.25,
74804,,2.25,
74805,,2.25,
74806,,2.25,
74807,,2.25,
74808,,2.25,
74809,,2.25,
74810,,2.25,
74811,,2.25,
74812,,2.25,
74813,,2.25,
74814,,2.25,
74815,,2.25,
74816,,2.25,
74817,,2.25,
74818,,2.25,
74819,,2.25,
74820,,2.25,
74821,,2.25,
74822,,2.25,
74823,,2.25,
74824,,2.25,
74825,,2.25,
74826,,2.25,
74827,,2.25,
74828,,2.25,
74829,,2.25,
74830,,2.25,
74831,,2.25,
74832,,2.25,
74833,,2.25,
74834,,2.25,
74835,,2.25,
74836,,2.25,
74837,,2.25,
74838,,2.25,
74839,,2.25,
74840,,2.25,
74841,,2.25,
74842,,2.25,
74843,,2.25,
74844,,2.25,
74845,,2.25,
74846,,2.25,
74847,,2.25,
74848,,2.25,
74849,,2.25,
74850,,2.25,
74851,,2.25,
74852,,2.25,
74853,,2.25,
74854,,2.25,
74855,,2.25,
74856,,2.25,
74857,,2.25,
74858,,2.25,
74859,,2.25,
74860,,2.25,
74861,,2.25,
74862,,2.25,
74863,,2.25,
74864,,2.25,
74865,,2.25,
74866,,2.25,
74867,,2.25,
74868,,2.25,
74869,,2.25,
74870,,2.25,
74871,,2.25,
74872,,2.25,
74873,,2.25,
74874,,2.25,
74875,,2.25,
74876,,2.25,
74877,,2.25,
74878,,2.25,
74879,,2.25,
74880,,2.25,
74881,,2.25,
74882,,2.25,
74883,,2.25,
74884,,2.25,
74885,,2.25,
74886,,2.25,
74887,,2.25,
74888,,2.25,
74889,,2.25,
74890,,2.25,
74891,,2.25,
74892,,2.25,
74893,,2.25,
74894,,2.25,
74895,,2.25,
74896,,2.25,
74897,,2.25,
74898,,2.25,
74899,,2.25,
74900,,2.25,
74901,,2.25,
74902,,2.25,
74903,,2.25,
74904,,2.25,
74905,,2.25,
74906,,2.25,
74907,,2.25,
74908,,2.25,
74909,,2.25,
74910,,2.25,
74911,,2.25,
74912,,2.25,
74913,,2.25,
74914,,2.25,
74915,,2.25,
74916,,2.25,
74917,,2.25,
74918,,2.25,
74919,,2.25,
74920,,2.25,
74921,,2.25,
74922,,2.25,
74923,,2.25,
74924,,2.25,
74925,,2.25,
74926,,2.25,
74927,,2.25,
74928,,2.25,
74929,,2.25,
74930,,2.25,
74931,,2.25,
74932,,2.25,
74933,,2.25,
74934,,2.25,
74935,,2.25,
74936,,2.25,
74937,,2.25,
74938,,2.25,
74939,,2.25,
74940,,2.25,
74941,,2.25,
74942,,2.25,
74943,,2.25,
74944,,2.25,
74945,,2.25,
74946,,2.25,
74947,,2.25,
74948,,2.25,
74949,,2.25,
74950,,2.25,
74951,,2.25,
74952,,2.25,
74953,,2.25,
74954,,2.25,
74955,,2.25,
74956,,2.25,
74957,,2.25,
74958,,2.25,
74959,,2.25,
74960,,2.25,
74961,,2.25,
74962,,2.25,
74963,,2.25,
74964,,2.25,
74965,,2.25,
74966,,2.25,
74967,,2.25,
74968,,2.25,
74969,,2.25,
74970,,2.25,
74971,,2.25,
74972,,2.25,
74973,,2.25,
74974,,2.25,
74975,,2.25,
74976,,2.25,
74977,,2.25,
74978,,2.25,
74979,,2.25,
74980,,2.25,
74981,,2.25,
74982,,2.25,
74983,,2.25,
74984,,2.25,
74985,,2.25,
74986,,2.25,
74987,,2.25,
74988,,2.25,
74989,,2.25,
74990,,2.25,
74991,,2.25,
74992,,2.25,
74993,,2.25,
74994,,2.25,
74995,,2.25,
74996,,2.25,
74997,,2.25,
74998,,2.25,
74999,,2.25,
75000,,2.25,
75001,,2.25,
75002,,2.25,
75003,,2.25,
75004,,2.25,
75005,,2.25,
75006,,2.25,
75007,,2.25,
75008,,2.25,
75009,,2.25,
75010,,2.25,
75011,,2.25,
75012,,2.25,
75013,,2.25,
75014,,2.25,
75015,,2.25,
75016,,2.25,
75017,,2.25,
75018,,2.25,
75019,,2.25,
75020,,2.25,
75021,,2.25,
75022,,2.25,
75023,,2.25,
75024,,2.25,
75025,,2.25,
75026,,2.25,
75027,,2.25,
75028,,2.25,
75029,,2.25,
75030,,2.25,
75031,,2.25,
75032,,2.25,
75033,,2.25,
75034,,2.25,
75035,,2.25,
75036,,2.25,
75037,,2.25,
75038,,2.25,
75039,,2.25,
75040,,2.25,
75041,,2.25,
75042,,2.25,
75043,,2.25,
75044,,2.25,
75045,,2.25,
75046,,2.25,
75047,,2.25,
75048,,2.25,
75049,,2.25,
75050,,2.25,
75051,,2.25,
75052,,2.25,
75053,,2.25,
75054,,2.25,
75055,,2.25,
75056,,2.25,
75057,,2.25,
75058,,2.25,
75059,,2.25,
75060,,2.25,
75061,,2.25,
75062,,2.4,
75063,,2.4,
75064,,2.4,
75065,,2.4,
75066,,2.4,
75067,,2.4,
75068,,2.4,
75069,,2.4,
75070,,2.4,
75071,,2.4,
75072,,2.4,
75073,,2.4,
75074,,2.4,
75075,,2.4,
75076,,2.4,
75077,,2.4,
75078,,2.4,
75079,,2.4,
75080,,2.4,
75081,,2.4,
75082,,2.4,
75083,,2.4,
75084,,2.4,
75085,,2.4,
75086,,2.4,
75087,,2.4,
75088,,2.4,
75089,,2.4,
75090,,2.4,
75091,,2.4,
75092,,2.4,
75093,,2.4,
75094,,2.4,
75095,,2.4,
75096,,2.4,
75097,,2.4,
75098,,2.4,
75099,,2.4,
75100,,2.4,
75101,,2.4,
75102,,2.4,
75103,,2.4,
75104,,2.4,
75105,,2.4,
75106,,2.4,
75107,,2.4,
75108,,2.4,
75109,,2.4,
75110,,2.4,
75111,,2.4,
75112,,2.4,
75113,,2.4,
75114,,2.4,
75115,,2.4,
75116,,2.4,
75117,,2.4,
75118,,2.4,
75119,,2.4,
75120,,2.4,
75121,,2.4,
75122,,2.4,
75123,,2.4,
75124,,2.4,
75125,,2.4,
75126,,2.4,
75127,,2.4,
75128,,2.4,
75129,,2.4,
75130,,2.4,
75131,,2.4,
75132,,2.4,
75133,,2.4,
75134,,2.4,
75135,,2.4,
75136,,2.4,
75137,,2.4,
75138,,2.4,
75139,,2.4,
75140,,2.4,
75141,,2.4,
75142,,2.4,
75143,,2.4,
75144,,2.4,
75145,,2.4,
75146,,2.4,
75147,,2.4,
75148,,2.4,
75149,,2.4,
75150,,2.4,
75151,,2.4,
75152,,2.4,
75153,,2.4,
75154,,2.4,
75155,,2.4,
75156,,2.4,
75157,,2.4,
75158,,2.4,
75159,,2.4,
75160,,2.4,
75161,,2.4,
75162,,2.4,
75163,,2.4,
75164,,2.4,
75165,,2.4,
75166,,2.4,
75167,,2.4,
75168,,2.55,
75169,,2.55,
75170,,2.55,
75171,,2.55,
75172,,2.55,
75173,,2.55,
75174,,2.55,
75175,,2.55,
75176,,2.55,
75177,,2.55,
75178,,2.55,
75179,,2.55,
75180,,2.55,
75181,,2.55,
75182,,2.55,
75183,,2.55,
75184,,2.55,
75185,,2.55,
75186,,2.55,
75187,,2.55,
75188,,2.55,
75189,,2.55,
75190,,2.55,
75191,,2.55,
75192,,2.55,
75193,,2.55,
75194,,2.55,
75195,,2.55,
75196,,2.55,
75197,,2.55,
75198,,2.55,
75199,,2.55,
75200,,2.55,
75201,,2.55,
75202,,2.55,
75203,,2.55,
75204,,2.55,
75205,,2.55,
75206,,2.55,
75207,,2.55,
75208,,2.55,
75209,,2.55,
75210,,2.55,
75211,,2.55,
75212,,2.55,
75213,,2.55,
75214,,2.55,
75215,,2.55,
75216,,2.55,
75217,,2.55,
75218,,2.55,
75219,,2.55,
75220,,2.55,
75221,,2.55,
75222,,2.55,
75223,,2.55,
75224,,2.55,
75225,,2.55,
75226,,2.55,
75227,,2.55,
75228,,2.55,
75229,,2.55,
75230,,2.55,
75231,,2.55,
75232,,2.55,
75233,,2.55,
75234,,2.55,
75235,,2.55,
75236,,2.55,
75237,,2.55,
75238,,2.55,
75239,,2.55,
75240,,2.55,
75241,,2.55,
75242,,2.55,
75243,,2.55,
75244,,2.55,
75245,,2.55,
75246,,2.55,
75247,,2.55,
75248,,2.55,
75249,,2.55,
75250,,2.55,
75251,,2.55,
75252,,2.55,
75253,,2.55,
75254,,2.55,
75255,,2.55,
75256,,2.55,
75257,,2.55,
75258,,2.55,
75259,,2.55,
75260,,2.55,
75261,,2.55,
75262,,2.55,
75263,,2.55,
75264,,2.55,
75265,,2.55,
75266,,2.55,
75267,,2.55,
75268,,2.55,
75269,,2.55,
75270,,2.55,
75271,,2.55,
75272,,2.55,
75273,,2.55,
